ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink,geometry,popup_text,Period_large,Num_Inscriptions
CY908,83-D-70,Kouklia Pyghadhoullia C,settlement,E_Rom_I,0,-58,50,108,462409.3808,3839769.851,32.58955278,34.69926211, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58955278 34.69926211),ID: CY908<br>Toponym: Kouklia Pyghadhoullia C<br>Type: settlement<br>Period: E_Rom_I,Roman,2
CY910,86-K-3,Kouklia Randi Forest Spilios tou Arabi C,settlement,E_Rom_I,0,-58,50,108,466421.8699,3839335.534,32.63338107,34.69548525, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.63338107 34.69548525),ID: CY910<br>Toponym: Kouklia Randi Forest Spilios tou Arabi C<br>Type: settlement<br>Period: E_Rom_I,Roman,2
CY910,86-K-3,Kouklia Randi Forest Spilios tou Arabi C,settlement,E_Rom_II,0,50,250,200,466421.8699,3839335.534,32.63338107,34.69548525, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.63338107 34.69548525),ID: CY910<br>Toponym: Kouklia Randi Forest Spilios tou Arabi C<br>Type: settlement<br>Period: E_Rom_II,Roman,2
CY911,83-D-51,Kouklia Sithi,settlement,CG_II,0,-950,-900,50,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: CG_II,Geometric,0
CY911,83-D-51,Kouklia Sithi,settlement,CG_III,0,-900,-750,150,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: CG_III,Geometric,0
CY911,83-D-51,Kouklia Sithi,settlement,CA_I,0,-750,-600,150,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: CA_I,Archaic,0
CY911,83-D-51,Kouklia Sithi,settlement,CA_II,0,-600,-475,125,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: CA_II,Archaic,0
CY911,83-D-51,Kouklia Sithi,settlement,Hel_I,1,-312,-200,112,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY911,83-D-51,Kouklia Sithi,settlement,Hel_II,1,-200,-58,142,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY911,83-D-51,Kouklia Sithi,settlement,E_Rom_I,1,-58,50,108,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY911,83-D-51,Kouklia Sithi,settlement,E_Rom_II,1,50,250,200,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY911,83-D-51,Kouklia Sithi,settlement,L_Rom,1,250,400,150,461151.3594,3839654.832,32.57582222,34.69817787, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57582222 34.69817787),ID: CY911<br>Toponym: Kouklia Sithi<br>Type: settlement<br>Period: L_Rom,Roman,0
CY912,LC 138,Kouklia Skales,cemetery,LC_IIA,0,-1550,-1450,100,461537.6553,3838668.904,32.58008489,34.68930172, ,B,Catling 1962, ;  ,POINT (32.58008489 34.68930172),ID: CY912<br>Toponym: Kouklia Skales<br>Type: cemetery<br>Period: LC_IIA,LC,0
CY912,LC 138,Kouklia Skales,cemetery,LC_IIB,0,-1450,-1300,150,461537.6553,3838668.904,32.58008489,34.68930172, ,B,Catling 1962, ;  ,POINT (32.58008489 34.68930172),ID: CY912<br>Toponym: Kouklia Skales<br>Type: cemetery<br>Period: LC_IIB,LC,0
CY912,LC 138,Kouklia Skales,cemetery,LC_IIC,0,-1300,-1200,100,461537.6553,3838668.904,32.58008489,34.68930172, ,B,Catling 1962, ;  ,POINT (32.58008489 34.68930172),ID: CY912<br>Toponym: Kouklia Skales<br>Type: cemetery<br>Period: LC_IIC,LC,0
CY912,LC 138,Kouklia Skales,cemetery,LC_IIIA,0,-1200,-1100,100,461537.6553,3838668.904,32.58008489,34.68930172, ,B,Catling 1962, ;  ,POINT (32.58008489 34.68930172),ID: CY912<br>Toponym: Kouklia Skales<br>Type: cemetery<br>Period: LC_IIIA,LC,0
CY912,LC 138,Kouklia Skales,cemetery,LC_IIIB,0,-1100,-1050,50,461537.6553,3838668.904,32.58008489,34.68930172, ,B,Catling 1962, ;  ,POINT (32.58008489 34.68930172),ID: CY912<br>Toponym: Kouklia Skales<br>Type: cemetery<br>Period: LC_IIIB,LC,0
CY913,83-D-49,Kouklia Skales B,settlement,Hel_I,0,-312,-200,112,461524.8053,3839357.986,32.57991321,34.69551514, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57991321 34.69551514),ID: CY913<br>Toponym: Kouklia Skales B<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY913,83-D-49,Kouklia Skales B,settlement,Hel_II,0,-200,-58,142,461524.8053,3839357.986,32.57991321,34.69551514, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57991321 34.69551514),ID: CY913<br>Toponym: Kouklia Skales B<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY913,83-D-49,Kouklia Skales B,settlement,E_Rom_I,0,-58,50,108,461524.8053,3839357.986,32.57991321,34.69551514, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57991321 34.69551514),ID: CY913<br>Toponym: Kouklia Skales B<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY913,83-D-49,Kouklia Skales B,settlement,E_Rom_II,0,50,250,200,461524.8053,3839357.986,32.57991321,34.69551514, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57991321 34.69551514),ID: CY913<br>Toponym: Kouklia Skales B<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY913,83-D-49,Kouklia Skales B,settlement,L_Rom,0,250,400,150,461524.8053,3839357.986,32.57991321,34.69551514, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57991321 34.69551514),ID: CY913<br>Toponym: Kouklia Skales B<br>Type: settlement<br>Period: L_Rom,Roman,6
CY914,83-D-12,Kouklia Skouloukia D,settlement,Hel_I,0,-312,-200,112,463625.2767,3840899.974,32.60278,34.70949717,Unknonw: location same as D -12,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY914<br>Toponym: Kouklia Skouloukia D<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY914,83-D-12,Kouklia Skouloukia D,settlement,Hel_II,0,-200,-58,142,463625.2767,3840899.974,32.60278,34.70949717,Unknonw: location same as D -12,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY914<br>Toponym: Kouklia Skouloukia D<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY914,83-D-12,Kouklia Skouloukia D,settlement,E_Rom_I,0,-58,50,108,463625.2767,3840899.974,32.60278,34.70949717,Unknonw: location same as D -12,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY914<br>Toponym: Kouklia Skouloukia D<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY915,79-D-1,Kouklia Styllarka,settlement,CC_I,0,-475,-400,75,459634.5451,3840251.494,32.55923243,34.70349957, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.55923243 34.70349957),ID: CY915<br>Toponym: Kouklia Styllarka<br>Type: settlement<br>Period: CC_I,Classical,0
CY915,79-D-1,Kouklia Styllarka,settlement,CC_II,0,-400,-312,88,459634.5451,3840251.494,32.55923243,34.70349957, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.55923243 34.70349957),ID: CY915<br>Toponym: Kouklia Styllarka<br>Type: settlement<br>Period: CC_II,Classical,0
CY915,79-D-1,Kouklia Styllarka,settlement,Hel_I,0,-312,-200,112,459634.5451,3840251.494,32.55923243,34.70349957, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.55923243 34.70349957),ID: CY915<br>Toponym: Kouklia Styllarka<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY915,79-D-1,Kouklia Styllarka,settlement,Hel_II,0,-200,-58,142,459634.5451,3840251.494,32.55923243,34.70349957, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.55923243 34.70349957),ID: CY915<br>Toponym: Kouklia Styllarka<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY915,79-D-1,Kouklia Styllarka,settlement,E_Rom_II,1,50,250,200,459634.5451,3840251.494,32.55923243,34.70349957, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.55923243 34.70349957),ID: CY915<br>Toponym: Kouklia Styllarka<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,CC_I,0,-475,-400,75,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: CC_I,Classical,0
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,CC_II,0,-400,-312,88,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: CC_II,Classical,0
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,Hel_I,0,-312,-200,112,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,Hel_II,0,-200,-58,142,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,E_Rom_I,0,-58,50,108,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,E_Rom_II,0,50,250,200,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY916,79-D-9,Kouklia Teratsia - Lizato - Achni,settlement,L_Rom,0,250,400,150,461280.7559,3838727.491,32.57727756,34.68982034, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57727756 34.68982034),ID: CY916<br>Toponym: Kouklia Teratsia - Lizato - Achni<br>Type: settlement<br>Period: L_Rom,Roman,6
CY917,437,Kouklia Teratsouthkia,settlement,LC_IIA,0,-1550,-1450,100,461500.0,3840400.0,32.57959486,34.70491072, ,A,Georgious 2006; Agapiou et al 2020, ;  ,POINT (32.57959486 34.70491072),ID: CY917<br>Toponym: Kouklia Teratsouthkia<br>Type: settlement<br>Period: LC_IIA,LC,0
CY917,437,Kouklia Teratsouthkia,settlement,LC_IIB,0,-1450,-1300,150,461500.0,3840400.0,32.57959486,34.70491072, ,A,Georgious 2006; Agapiou et al 2020, ;  ,POINT (32.57959486 34.70491072),ID: CY917<br>Toponym: Kouklia Teratsouthkia<br>Type: settlement<br>Period: LC_IIB,LC,0
CY917,437,Kouklia Teratsouthkia,settlement,LC_IIC,0,-1300,-1200,100,461500.0,3840400.0,32.57959486,34.70491072, ,A,Georgious 2006; Agapiou et al 2020, ;  ,POINT (32.57959486 34.70491072),ID: CY917<br>Toponym: Kouklia Teratsouthkia<br>Type: settlement<br>Period: LC_IIC,LC,0
CY917,437,Kouklia Teratsouthkia,settlement,LC_IIIA,0,-1200,-1100,100,461500.0,3840400.0,32.57959486,34.70491072, ,A,Georgious 2006; Agapiou et al 2020, ;  ,POINT (32.57959486 34.70491072),ID: CY917<br>Toponym: Kouklia Teratsouthkia<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY918,83-D-8,Kouklia Vikla,settlement,CC_I,0,-475,-400,75,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: CC_I,Classical,0
CY918,83-D-8,Kouklia Vikla,settlement,CC_II,0,-400,-312,88,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: CC_II,Classical,0
CY918,83-D-8,Kouklia Vikla,settlement,Hel_I,0,-312,-200,112,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY918,83-D-8,Kouklia Vikla,settlement,Hel_II,0,-200,-58,142,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY918,83-D-8,Kouklia Vikla,settlement,E_Rom_I,0,-58,50,108,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY918,83-D-8,Kouklia Vikla,settlement,E_Rom_II,0,50,250,200,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY918,83-D-8,Kouklia Vikla,settlement,L_Rom,0,250,400,150,461311.0196,3841345.393,32.57748797,34.71342878,Unknown: location aprox. Kouklia,D,Sorensen & Rupp 1993, ;  ,POINT (32.57748797 34.71342878),ID: CY918<br>Toponym: Kouklia Vikla<br>Type: settlement<br>Period: L_Rom,Roman,0
CY919, ,Kouklia Xerolimni – Xilinos,settlement,LC_IIIB,0,-1100,-1050,50,461317.0,3841181.0,32.57756081,34.71194657, ,A,Georgious 2006; Agapiou et al 2020, ;  ,POINT (32.57756081 34.71194657),ID: CY919<br>Toponym: Kouklia Xerolimni – Xilinos<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,CG_I,0,-1050,-950,100,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: CG_I,Geometric,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,CG_II,0,-950,-900,50,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: CG_II,Geometric,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,CG_III,0,-900,-750,150,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: CG_III,Geometric,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,CA_I,0,-750,-600,150,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: CA_I,Archaic,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,CA_II,0,-600,-475,125,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: CA_II,Archaic,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,Hel_I,1,-312,-200,112,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,Hel_II,1,-200,-58,142,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,E_Rom_I,1,-58,50,108,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY920,83-D-3,Koulkia Hassan Agha B,settlement,E_Rom_II,1,50,250,200,461935.9337,3840202.671,32.58436387,34.7031476, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.58436387 34.7031476),ID: CY920<br>Toponym: Koulkia Hassan Agha B<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY921,83-D-1,Koulkia Liskiovouno A,settlement,Hel_II,1,-200,-58,142,460385.8561,3840125.555,32.56744202,34.70239329, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56744202 34.70239329),ID: CY921<br>Toponym: Koulkia Liskiovouno A<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY921,83-D-1,Koulkia Liskiovouno A,settlement,E_Rom_I,1,-58,50,108,460385.8561,3840125.555,32.56744202,34.70239329, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56744202 34.70239329),ID: CY921<br>Toponym: Koulkia Liskiovouno A<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY921,83-D-1,Koulkia Liskiovouno A,settlement,E_Rom_II,1,50,250,200,460385.8561,3840125.555,32.56744202,34.70239329, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56744202 34.70239329),ID: CY921<br>Toponym: Koulkia Liskiovouno A<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,CG_II,0,-950,-900,50,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: CG_II,Geometric,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,CG_III,0,-900,-750,150,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: CG_III,Geometric,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,CA_I,0,-750,-600,150,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: CA_I,Archaic,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,CA_II,0,-600,-475,125,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: CA_II,Archaic,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,Hel_II,1,-200,-58,142,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,E_Rom_I,1,-58,50,108,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY922,83-D-11,Koulkia Skouloukia C,settlement,E_Rom_II,1,50,250,200,463625.2767,3840899.974,32.60278,34.70949717, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60278 34.70949717),ID: CY922<br>Toponym: Koulkia Skouloukia C<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY923,83-D-6,Koulklia Argaja A,settlement,Hel_II,0,-200,-58,142,462259.4249,3839771.349,32.5879154,34.69927009, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5879154 34.69927009),ID: CY923<br>Toponym: Koulklia Argaja A<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY923,83-D-6,Koulklia Argaja A,settlement,E_Rom_I,0,-58,50,108,462259.4249,3839771.349,32.5879154,34.69927009, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5879154 34.69927009),ID: CY923<br>Toponym: Koulklia Argaja A<br>Type: settlement<br>Period: E_Rom_I,Roman,4
CY923,83-D-6,Koulklia Argaja A,settlement,E_Rom_II,0,50,250,200,462259.4249,3839771.349,32.5879154,34.69927009, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5879154 34.69927009),ID: CY923<br>Toponym: Koulklia Argaja A<br>Type: settlement<br>Period: E_Rom_II,Roman,4
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CG_II,0,-950,-900,50,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CG_II,Geometric,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CG_III,0,-900,-750,150,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CG_III,Geometric,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CA_I,0,-750,-600,150,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CA_I,Archaic,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CA_II,0,-600,-475,125,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CA_II,Archaic,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CC_I,0,-475,-400,75,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CC_I,Classical,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,CC_II,0,-400,-312,88,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: CC_II,Classical,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,Hel_I,0,-312,-200,112,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY940,80-E-46,Kritou Marottou Ais Yiorkis,settlement,E_Rom_I,1,-58,50,108,460718.0362,3864867.725,32.56991129,34.92551774, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.56991129 34.92551774),ID: CY940<br>Toponym: Kritou Marottou Ais Yiorkis<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY942,83-E-56,Kritou Marottou Ayios Mamas,settlement,CG_II,0,-950,-900,50,461182.1063,3866555.471,32.57491366,34.94075452, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57491366 34.94075452),ID: CY942<br>Toponym: Kritou Marottou Ayios Mamas<br>Type: settlement<br>Period: CG_II,Geometric,0
CY942,83-E-56,Kritou Marottou Ayios Mamas,settlement,CG_III,0,-900,-750,150,461182.1063,3866555.471,32.57491366,34.94075452, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57491366 34.94075452),ID: CY942<br>Toponym: Kritou Marottou Ayios Mamas<br>Type: settlement<br>Period: CG_III,Geometric,0
CY942,83-E-56,Kritou Marottou Ayios Mamas,settlement,CA_I,0,-750,-600,150,461182.1063,3866555.471,32.57491366,34.94075452, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57491366 34.94075452),ID: CY942<br>Toponym: Kritou Marottou Ayios Mamas<br>Type: settlement<br>Period: CA_I,Archaic,0
CY942,83-E-56,Kritou Marottou Ayios Mamas,settlement,CA_II,0,-600,-475,125,461182.1063,3866555.471,32.57491366,34.94075452, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57491366 34.94075452),ID: CY942<br>Toponym: Kritou Marottou Ayios Mamas<br>Type: settlement<br>Period: CA_II,Archaic,0
CY945,83-E-86,Kritou Marottou Kalou t'Ambelia,settlement,CG_II,1,-950,-900,50,463675.1254,3866033.77,32.60223628,34.93614264, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60223628 34.93614264),ID: CY945<br>Toponym: Kritou Marottou Kalou t'Ambelia<br>Type: settlement<br>Period: CG_II,Geometric,0
CY945,83-E-86,Kritou Marottou Kalou t'Ambelia,settlement,CG_III,1,-900,-750,150,463675.1254,3866033.77,32.60223628,34.93614264, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60223628 34.93614264),ID: CY945<br>Toponym: Kritou Marottou Kalou t'Ambelia<br>Type: settlement<br>Period: CG_III,Geometric,0
